Date,Store_ID,Product_ID,Category,Units_Sold,Unit_Price,Revenue,Stock_On_Hand,Promotion_Flag
2023-03-03,S001,P011,Beverages,11,96.11,1057.21,282,1
2023-03-03,S001,P008,Beverages,8,46.3,370.4,162,1
2023-03-03,S002,P011,Dairy,9,93.82,844.38,146,0
2023-03-03,S002,P003,Bakery,6,19.29,115.74,127,0
2023-03-03,S002,P015,Snacks,9,74.05,666.45,154,0
2023-03-03,S002,P020,Snacks,3,77.91,233.73,154,0
2023-03-03,S002,P014,Beverages,10,29.69,296.9,263,1
2023-03-03,S003,P001,Snacks,10,91.71,917.1,98,0
2023-03-03,S003,P014,Beverages,13,60.28,783.64,79,0
2023-03-03,S003,P010,Bakery,6,53.11,318.66,237,0
2023-03-03,S003,P012,Dairy,10,37.23,372.3,227,0
2023-03-03,S003,P019,Dairy,14,99.13,1387.82,214,0
2023-03-03,S003,P018,Beverages,9,40.96,368.64,295,0
2023-03-03,S003,P007,Snacks,13,57.94,753.22,178,1
2023-03-03,S003,P008,Bakery,11,97.25,1069.75,94,1
2023-03-03,S003,P013,Bakery,10,89.4,894.0,163,0
2023-03-03,S003,P017,Bakery,9,96.34,867.06,63,0
2023-03-03,S003,P003,Beverages,14,69.38,971.32,205,0
2023-03-03,S004,P015,Dairy,9,11.35,102.15,143,0
2023-03-03,S004,P010,Bakery,8,89.69,717.52,111,0
2023-03-03,S004,P014,Dairy,12,51.21,614.52,278,0
2023-03-03,S004,P011,Bakery,10,49.35,493.5,69,0
2023-03-03,S004,P016,Snacks,5,68.32,341.6,120,1
2023-03-03,S004,P020,Snacks,9,37.15,334.35,263,0
2023-03-03,S004,P007,Beverages,15,55.62,834.3,266,0
2023-03-03,S004,P017,Snacks,14,12.29,172.06,104,0
2023-03-03,S005,P010,Bakery,5,33.32,166.6,51,0
2023-03-03,S005,P004,Beverages,9,35.39,318.51,198,0
2023-03-03,S005,P009,Snacks,9,97.41,876.69,95,0
2023-03-03,S005,P012,Dairy,13,18.53,240.89,132,0
2023-03-03,S005,P016,Bakery,9,75.09,675.81,206,0
2023-03-03,S005,P018,Beverages,9,38.35,345.15,90,0
2023-03-03,S005,P001,Beverages,12,31.51,378.12,91,0
2023-03-04,S001,P003,Beverages,6,64.47,386.82,173,0
2023-03-04,S001,P018,Bakery,6,53.34,320.04,94,0
2023-03-04,S001,P008,Bakery,20,13.35,267.0,72,1
2023-03-04,S001,P014,Bakery,5,85.19,425.95,218,0
2023-03-04,S001,P009,Dairy,8,20.18,161.44,120,0
2023-03-04,S002,P004,Bakery,11,88.28,971.08,185,1
2023-03-04,S002,P002,Snacks,20,33.64,672.8,258,0
2023-03-04,S002,P020,Beverages,12,73.39,880.68,263,0
2023-03-04,S002,P013,Beverages,8,66.47,531.76,75,0
2023-03-04,S002,P014,Bakery,6,79.8,478.8,166,0
2023-03-04,S002,P017,Beverages,20,66.51,1330.2,155,0
2023-03-04,S002,P007,Dairy,11,85.3,938.3,206,1
2023-03-04,S002,P018,Dairy,15,16.27,244.05,99,0
2023-03-04,S002,P005,Beverages,11,76.51,841.61,195,0
2023-03-04,S002,P016,Dairy,15,66.37,995.55,205,0
2023-03-04,S002,P019,Dairy,11,31.66,348.26,182,1
2023-03-04,S002,P006,Beverages,7,99.9,699.3,53,0
2023-03-04,S003,P009,Dairy,9,73.16,658.44,142,1
2023-03-04,S003,P011,Snacks,11,11.85,130.35,228,0
2023-03-04,S003,P005,Snacks,6,64.32,385.92,196,0
2023-03-04,S003,P001,Bakery,8,93.56,748.48,120,0
2023-03-04,S003,P008,Bakery,7,60.63,424.41,297,0
2023-03-04,S003,P014,Beverages,6,39.22,235.32,223,0
2023-03-04,S003,P004,Beverages,14,95.01,1330.14,147,0
2023-03-04,S003,P013,Bakery,12,73.34,880.08,110,1
2023-03-04,S004,P014,Snacks,12,11.95,143.4,156,0
2023-03-04,S004,P007,Beverages,11,18.15,199.65,264,0
2023-03-04,S004,P006,Beverages,6,46.75,280.5,191,0
2023-03-04,S004,P004,Beverages,13,19.98,259.74,90,0
2023-03-04,S004,P020,Snacks,8,86.6,692.8,125,0
2023-03-04,S004,P013,Bakery,17,21.68,368.56,150,0
2023-03-04,S004,P001,Snacks,9,76.63,689.67,280,1
2023-03-04,S004,P005,Snacks,7,10.97,76.79,127,0
2023-03-04,S005,P020,Beverages,11,24.09,264.99,250,0
2023-03-04,S005,P017,Snacks,10,67.8,678.0,106,0
2023-03-04,S005,P005,Bakery,13,20.68,268.84,285,0
2023-03-04,S005,P012,Snacks,10,41.74,417.4,269,0
2023-03-04,S005,P011,Beverages,15,34.0,510.0,286,0
2023-03-04,S005,P016,Bakery,13,89.45,1162.85,224,0
2023-03-05,S001,P001,Bakery,13,23.55,306.15,237,0
2023-03-05,S001,P007,Beverages,15,82.41,1236.15,70,0
2023-03-05,S001,P012,Bakery,13,54.96,714.48,143,0
2023-03-05,S001,P004,Snacks,10,83.43,834.3,134,1
2023-03-05,S001,P002,Beverages,11,32.34,355.74,142,0
2023-03-05,S001,P005,Beverages,10,35.45,354.5,160,0
2023-03-05,S001,P011,Bakery,13,41.09,534.17,109,0
2023-03-05,S002,P003,Dairy,20,66.35,1327.0,133,0
2023-03-05,S002,P011,Snacks,5,34.24,171.2,157,0
2023-03-05,S002,P015,Beverages,8,51.66,413.28,146,0
2023-03-05,S002,P002,Snacks,12,61.7,740.4,276,0
2023-03-05,S002,P013,Snacks,5,19.87,99.35,66,1
2023-03-05,S002,P020,Beverages,15,67.39,1010.85,282,1
2023-03-05,S002,P009,Bakery,15,37.97,569.55,236,0
2023-03-05,S002,P019,Beverages,12,22.57,270.84,250,0
2023-03-05,S003,P001,Bakery,8,52.79,422.32,138,0
2023-03-05,S003,P008,Beverages,10,37.04,370.4,211,0
2023-03-05,S003,P010,Snacks,14,89.26,1249.64,164,0
2023-03-05,S003,P005,Snacks,11,77.2,849.2,216,0
2023-03-05,S003,P011,Beverages,13,33.47,435.11,181,0
2023-03-05,S003,P018,Beverages,9,48.44,435.96,110,0
2023-03-05,S003,P012,Bakery,10,38.65,386.5,267,0
2023-03-05,S003,P002,Beverages,6,69.87,419.22,71,1
2023-03-05,S003,P019,Bakery,7,95.82,670.74,175,0
2023-03-05,S003,P016,Snacks,13,75.63,983.19,146,0
2023-03-05,S004,P012,Dairy,6,64.03,384.18,102,0
2023-03-05,S004,P013,Bakery,6,87.67,526.02,134,1
2023-03-05,S004,P019,Snacks,7,61.93,433.51,237,0
2023-03-05,S004,P007,Snacks,14,81.99,1147.86,86,1
2023-03-05,S004,P020,Bakery,10,51.8,518.0,50,0
2023-03-05,S004,P006,Snacks,10,20.83,208.3,181,1
2023-03-05,S004,P015,Beverages,10,60.45,604.5,109,1
2023-03-05,S005,P017,Beverages,10,25.68,256.8,144,0
2023-03-05,S005,P009,Snacks,11,48.7,535.7,109,0
2023-03-05,S005,P008,Bakery,16,26.56,424.96,243,1
2023-03-05,S005,P012,Dairy,11,26.51,291.61,61,0
2023-03-05,S005,P006,Bakery,11,68.97,758.67,227,0
2023-03-05,S005,P003,Snacks,4,85.38,341.52,77,0
2023-03-05,S005,P010,Bakery,8,73.02,584.16,152,0
2023-03-05,S005,P019,Beverages,8,14.18,113.44,237,0
2023-03-05,S005,P014,Dairy,5,86.21,431.05,229,0
2023-03-05,S005,P001,Beverages,7,88.12,616.84,64,0
2023-03-06,S001,P007,Snacks,9,65.43,588.87,150,0
2023-03-06,S001,P015,Snacks,10,62.51,625.1,181,0
2023-03-06,S001,P018,Dairy,12,38.79,465.48,80,0
2023-03-06,S001,P011,Bakery,12,59.65,715.8,92,0
2023-03-06,S001,P016,Beverages,7,58.19,407.33,237,0
2023-03-06,S001,P013,Dairy,8,19.4,155.2,111,0
2023-03-06,S001,P008,Bakery,14,65.9,922.6,271,0
2023-03-06,S001,P019,Beverages,10,67.56,675.6,158,0
2023-03-06,S001,P004,Beverages,13,48.36,628.68,216,1
2023-03-06,S001,P002,Bakery,9,11.66,104.94,103,0
2023-03-06,S001,P020,Dairy,5,14.57,72.85,149,0
2023-03-06,S001,P017,Beverages,7,50.66,354.62,84,0
2023-03-06,S001,P010,Dairy,14,75.09,1051.26,142,0
2023-03-06,S001,P009,Dairy,12,71.22,854.64,74,0
2023-03-06,S002,P002,Bakery,10,45.86,458.6,127,0
2023-03-06,S002,P020,Snacks,9,67.27,605.43,51,0
2023-03-06,S002,P007,Bakery,11,66.47,731.17,112,0
2023-03-06,S002,P019,Beverages,16,37.97,607.52,104,1
2023-03-06,S002,P010,Snacks,13,72.37,940.81,125,1
2023-03-06,S002,P011,Snacks,12,98.33,1179.96,61,0
2023-03-06,S002,P016,Snacks,11,67.05,737.55,62,0
2023-03-06,S002,P013,Beverages,12,32.76,393.12,74,0
2023-03-06,S002,P001,Beverages,9,73.29,659.61,149,0
2023-03-06,S002,P017,Beverages,10,36.17,361.7,144,0
2023-03-06,S002,P015,Dairy,13,52.3,679.9,176,0
2023-03-06,S002,P003,Snacks,12,66.02,792.24,196,0
2023-03-06,S002,P014,Dairy,8,84.53,676.24,203,0
2023-03-06,S003,P008,Snacks,13,15.73,204.49,136,0
2023-03-06,S003,P001,Dairy,10,77.42,774.2,149,0
2023-03-06,S003,P013,Snacks,8,99.97,799.76,260,0
2023-03-06,S003,P014,Bakery,12,45.08,540.96,154,0
2023-03-06,S003,P002,Beverages,13,36.61,475.93,73,0
2023-03-06,S003,P006,Dairy,9,15.29,137.61,113,0
2023-03-06,S003,P009,Beverages,8,90.65,725.2,244,0
2023-03-06,S003,P003,Bakery,10,68.64,686.4,93,0
2023-03-06,S003,P016,Beverages,16,99.15,1586.4,255,0
2023-03-06,S003,P019,Bakery,10,63.74,637.4,86,0
2023-03-06,S003,P005,Bakery,5,17.33,86.65,149,1
2023-03-06,S004,P002,Dairy,10,56.44,564.4,216,1
2023-03-06,S004,P018,Bakery,13,89.04,1157.52,237,0
2023-03-06,S004,P009,Beverages,14,51.53,721.42,280,0
2023-03-06,S004,P007,Dairy,11,31.89,350.79,76,0
2023-03-06,S004,P003,Beverages,11,83.61,919.71,76,0
2023-03-06,S004,P010,Beverages,9,93.47,841.23,69,0
2023-03-06,S004,P005,Snacks,10,74.71,747.1,172,0
2023-03-06,S004,P020,Snacks,15,35.29,529.35,60,0
2023-03-06,S004,P008,Bakery,13,54.07,702.91,260,0
2023-03-06,S004,P001,Snacks,14,83.48,1168.72,165,0
2023-03-06,S004,P013,Snacks,12,93.86,1126.32,163,0
2023-03-06,S005,P007,Bakery,18,78.84,1419.12,222,1
2023-03-06,S005,P017,Bakery,11,22.82,251.02,265,0
2023-03-06,S005,P004,Dairy,5,26.88,134.4,251,1
2023-03-06,S005,P014,Snacks,9,49.67,447.03,84,0
2023-03-06,S005,P012,Dairy,10,33.15,331.5,150,1
2023-03-06,S005,P005,Beverages,10,62.38,623.8,212,0
2023-03-06,S005,P020,Bakery,13,31.74,412.62,209,0
2023-03-06,S005,P011,Snacks,11,52.12,573.32,260,0
2023-03-06,S005,P018,Beverages,5,85.15,425.75,198,0
2023-03-06,S005,P002,Dairy,10,39.9,399.0,180,0
2023-03-06,S005,P010,Bakery,11,10.59,116.49,161,0
2023-03-06,S005,P015,Dairy,8,61.73,493.84,96,0
2023-03-07,S001,P020,Snacks,6,82.25,493.5,285,0
2023-03-07,S001,P014,Snacks,10,78.51,785.1,143,0
2023-03-07,S001,P007,Dairy,11,35.57,391.27,261,0
2023-03-07,S001,P008,Beverages,11,44.06,484.66,88,0
2023-03-07,S001,P016,Beverages,12,81.01,972.12,238,0
2023-03-07,S001,P015,Bakery,6,87.43,524.58,248,1
2023-03-07,S001,P002,Dairy,14,47.3,662.2,127,1
2023-03-07,S001,P019,Snacks,11,39.31,432.41,266,0
2023-03-07,S001,P013,Beverages,9,54.25,488.25,262,1
2023-03-07,S001,P017,Dairy,13,34.24,445.12,96,0
2023-03-07,S001,P011,Snacks,11,74.7,821.7,133,0
2023-03-07,S001,P005,Snacks,13,74.96,974.48,200,0
2023-03-07,S001,P010,Snacks,4,68.78,275.12,254,0
2023-03-07,S002,P005,Beverages,7,60.32,422.24,186,0
2023-03-07,S002,P014,Bakery,9,34.69,312.21,171,0
2023-03-07,S002,P019,Beverages,6,37.44,224.64,52,0
2023-03-07,S002,P011,Snacks,6,74.98,449.88,89,0
2023-03-07,S002,P007,Snacks,6,63.09,378.54,272,0
2023-03-07,S002,P009,Snacks,10,65.55,655.5,254,0
2023-03-07,S002,P018,Beverages,9,34.14,307.26,79,0
2023-03-07,S002,P004,Dairy,8,96.75,774.0,83,0
2023-03-07,S002,P006,Bakery,5,37.69,188.45,260,0
2023-03-07,S003,P020,Dairy,8,73.97,591.76,282,0
2023-03-07,S003,P018,Bakery,16,81.43,1302.88,90,0
2023-03-07,S003,P007,Bakery,4,45.04,180.16,218,0
2023-03-07,S003,P004,Dairy,9,49.81,448.29,288,0
2023-03-07,S003,P017,Beverages,13,48.03,624.39,77,0
2023-03-07,S003,P012,Snacks,10,37.26,372.6,54,0
2023-03-07,S003,P005,Dairy,9,93.37,840.33,218,0
2023-03-07,S003,P009,Snacks,12,32.64,391.68,273,0
2023-03-07,S003,P002,Beverages,9,11.24,101.16,93,0
2023-03-07,S004,P003,Snacks,15,80.67,1210.05,271,0
2023-03-07,S004,P006,Bakery,12,14.32,171.84,253,0
2023-03-07,S004,P016,Dairy,14,24.51,343.14,220,0
2023-03-07,S004,P002,Beverages,10,83.19,831.9,101,0
2023-03-07,S004,P013,Snacks,16,65.38,1046.08,94,0
2023-03-07,S004,P012,Beverages,11,99.74,1097.14,141,1
2023-03-07,S005,P007,Bakery,12,86.22,1034.64,201,0
2023-03-07,S005,P011,Snacks,10,44.32,443.2,252,0
2023-03-07,S005,P015,Dairy,11,66.52,731.72,121,1
2023-03-07,S005,P014,Beverages,12,68.72,824.64,124,0
2023-03-07,S005,P017,Snacks,11,60.85,669.35,142,0
2023-03-07,S005,P013,Dairy,13,47.19,613.47,210,0
2023-03-07,S005,P009,Beverages,14,45.51,637.14,135,0
2023-03-07,S005,P008,Bakery,7,22.71,158.97,235,0
2023-03-07,S005,P012,Snacks,13,92.57,1203.41,176,1
2023-03-07,S005,P016,Beverages,12,49.43,593.16,131,0
2023-03-07,S005,P002,Snacks,8,80.15,641.2,66,0
2023-03-07,S005,P004,Beverages,12,53.46,641.52,218,1
2023-03-07,S005,P018,Snacks,16,35.96,575.36,67,1
2023-03-08,S001,P014,Dairy,13,54.25,705.25,68,0
2023-03-08,S001,P018,Dairy,7,23.2,162.4,126,0
2023-03-08,S001,P010,Snacks,8,92.42,739.36,182,0
2023-03-08,S001,P015,Snacks,7,70.97,496.79,243,0
2023-03-08,S001,P017,Dairy,12,91.24,1094.88,221,1
2023-03-08,S001,P012,Snacks,8,48.97,391.76,100,1
2023-03-08,S001,P002,Beverages,12,83.86,1006.32,168,0
2023-03-08,S001,P006,Dairy,10,42.42,424.2,175,0
2023-03-08,S001,P008,Bakery,12,28.18,338.16,99,0
2023-03-08,S001,P016,Bakery,11,65.23,717.53,234,0
2023-03-08,S001,P007,Bakery,5,34.6,173.0,110,1
2023-03-08,S001,P011,Dairy,13,90.14,1171.82,231,1
2023-03-08,S002,P017,Snacks,8,60.6,484.8,197,1
2023-03-08,S002,P005,Snacks,11,38.11,419.21,165,0
2023-03-08,S002,P019,Dairy,12,71.23,854.76,120,0
2023-03-08,S002,P002,Bakery,15,36.11,541.65,287,0
2023-03-08,S002,P006,Bakery,9,88.09,792.81,206,0
2023-03-08,S002,P020,Snacks,8,19.86,158.88,239,1
2023-03-08,S002,P003,Bakery,12,21.73,260.76,235,1
2023-03-08,S002,P012,Dairy,11,36.55,402.05,75,0
2023-03-08,S002,P013,Dairy,11,74.33,817.63,99,0
2023-03-08,S002,P001,Dairy,4,23.9,95.6,71,0
2023-03-08,S002,P016,Beverages,11,85.91,945.01,209,1
2023-03-08,S003,P002,Bakery,9,45.14,406.26,68,1
2023-03-08,S003,P019,Snacks,12,83.27,999.24,139,1
2023-03-08,S003,P017,Beverages,11,51.1,562.1,150,1
2023-03-08,S003,P016,Bakery,14,59.76,836.64,198,1
2023-03-08,S003,P005,Snacks,9,98.58,887.22,260,0
2023-03-08,S003,P014,Beverages,8,40.19,321.52,244,1
2023-03-08,S003,P001,Dairy,10,79.19,791.9,261,0
2023-03-08,S003,P020,Beverages,11,39.48,434.28,175,0
2023-03-08,S003,P010,Bakery,7,13.56,94.92,155,0
2023-03-08,S003,P007,Snacks,12,62.19,746.28,182,0
2023-03-08,S003,P011,Bakery,13,97.83,1271.79,258,0
2023-03-08,S003,P006,Snacks,11,55.33,608.63,68,0
2023-03-08,S003,P003,Snacks,6,33.95,203.7,196,0
2023-03-08,S003,P009,Beverages,7,16.24,113.68,212,0
2023-03-08,S004,P006,Snacks,5,59.68,298.4,254,0
2023-03-08,S004,P015,Dairy,12,97.61,1171.32,272,0
2023-03-08,S004,P020,Beverages,9,52.5,472.5,268,0
2023-03-08,S004,P014,Bakery,12,28.82,345.84,80,0
2023-03-08,S004,P009,Snacks,10,71.46,714.6,213,1
2023-03-08,S004,P002,Snacks,6,97.31,583.86,116,0
2023-03-08,S004,P013,Dairy,11,54.1,595.1,285,0
2023-03-08,S004,P004,Snacks,14,84.06,1176.84,168,0
2023-03-08,S004,P017,Dairy,15,27.74,416.1,287,0
2023-03-08,S005,P020,Dairy,9,42.99,386.91,109,0
2023-03-08,S005,P006,Bakery,7,91.55,640.85,265,0
2023-03-08,S005,P004,Bakery,4,32.96,131.84,103,0
2023-03-08,S005,P015,Snacks,11,58.91,648.01,78,0
2023-03-08,S005,P014,Bakery,13,17.7,230.1,222,0
2023-03-08,S005,P003,Snacks,10,51.66,516.6,136,0
2023-03-08,S005,P012,Beverages,6,88.23,529.38,222,1
2023-03-08,S005,P008,Snacks,12,52.6,631.2,214,0
2023-03-08,S005,P019,Beverages,7,39.62,277.34,84,1
2023-03-08,S005,P009,Bakery,17,10.62,180.54,81,0
2023-03-09,S001,P001,Dairy,8,67.39,539.12,65,0
2023-03-09,S001,P011,Beverages,12,39.23,470.76,120,0
2023-03-09,S001,P008,Dairy,9,81.33,731.97,207,0
2023-03-09,S001,P015,Bakery,13,71.67,931.71,228,0
2023-03-09,S001,P012,Beverages,10,37.47,374.7,125,0
2023-03-09,S001,P007,Bakery,6,52.56,315.36,254,1
2023-03-09,S001,P002,Bakery,10,55.7,557.0,228,0
2023-03-09,S001,P018,Snacks,12,77.37,928.44,138,0
2023-03-09,S001,P009,Beverages,11,32.19,354.09,268,0
2023-03-09,S002,P008,Bakery,7,82.13,574.91,128,0
2023-03-09,S002,P011,Bakery,10,62.24,622.4,175,0
2023-03-09,S002,P019,Snacks,7,82.58,578.06,242,0
2023-03-09,S002,P001,Beverages,10,18.12,181.2,188,0
2023-03-09,S002,P010,Snacks,7,13.34,93.38,172,0
2023-03-09,S002,P003,Dairy,11,70.11,771.21,70,0
2023-03-09,S002,P002,Beverages,11,29.95,329.45,275,0
2023-03-09,S002,P004,Dairy,10,94.11,941.1,87,0
2023-03-09,S002,P017,Dairy,10,53.68,536.8,115,0
2023-03-09,S002,P012,Bakery,12,89.8,1077.6,62,0
2023-03-09,S002,P007,Bakery,22,20.82,458.04,51,0
2023-03-09,S002,P009,Dairy,6,78.75,472.5,119,0
2023-03-09,S002,P005,Bakery,10,87.22,872.2,102,0
2023-03-09,S003,P007,Dairy,9,54.66,491.94,75,0
2023-03-09,S003,P020,Snacks,12,88.84,1066.08,212,0
2023-03-09,S003,P001,Dairy,14,81.77,1144.78,286,1
2023-03-09,S003,P008,Snacks,8,37.14,297.12,173,0
2023-03-09,S003,P016,Snacks,14,29.38,411.32,294,0
2023-03-09,S003,P003,Snacks,9,68.4,615.6,178,1
2023-03-09,S003,P014,Bakery,10,35.58,355.8,87,0
2023-03-09,S003,P019,Beverages,11,14.08,154.88,57,1
2023-03-09,S004,P013,Beverages,5,81.68,408.4,191,0
2023-03-09,S004,P008,Snacks,9,21.39,192.51,286,0
2023-03-09,S004,P003,Bakery,5,17.52,87.6,289,1
2023-03-09,S004,P001,Snacks,13,57.09,742.17,227,0
2023-03-09,S004,P015,Bakery,10,18.52,185.2,190,0
2023-03-09,S004,P011,Bakery,8,24.34,194.72,179,1
2023-03-09,S004,P019,Beverages,9,68.6,617.4,63,0
2023-03-09,S004,P010,Dairy,8,44.19,353.52,186,0
2023-03-09,S004,P009,Bakery,11,79.45,873.95,148,0
2023-03-09,S005,P014,Beverages,15,26.75,401.25,267,0
2023-03-09,S005,P002,Dairy,10,95.61,956.1,157,0
2023-03-09,S005,P020,Bakery,11,46.27,508.97,187,0
2023-03-09,S005,P003,Snacks,10,20.98,209.8,273,1
2023-03-09,S005,P013,Dairy,14,21.94,307.16,73,0
2023-03-09,S005,P010,Dairy,14,93.59,1310.26,215,0
2023-03-09,S005,P017,Dairy,12,50.91,610.92,113,0
2023-03-09,S005,P015,Bakery,11,68.28,751.08,51,1
2023-03-09,S005,P006,Bakery,13,14.2,184.6,234,1
2023-03-09,S005,P018,Bakery,8,58.09,464.72,140,0
2023-03-09,S005,P012,Snacks,14,31.98,447.72,143,0
2023-03-09,S005,P009,Dairy,5,52.25,261.25,290,0
2023-03-09,S005,P016,Beverages,11,29.01,319.11,58,0
2023-03-10,S001,P006,Beverages,10,85.67,856.7,261,1
2023-03-10,S001,P015,Snacks,7,55.45,388.15,133,0
2023-03-10,S001,P001,Snacks,11,46.3,509.3,231,0
2023-03-10,S001,P012,Snacks,13,57.88,752.44,257,0
2023-03-10,S001,P013,Snacks,14,53.28,745.92,182,0
2023-03-10,S001,P016,Snacks,16,82.06,1312.96,164,1
2023-03-10,S002,P019,Dairy,9,51.37,462.33,61,0
2023-03-10,S002,P004,Dairy,10,70.01,700.1,244,0
2023-03-10,S002,P001,Snacks,8,78.53,628.24,211,0
2023-03-10,S002,P016,Beverages,16,57.71,923.36,155,0
2023-03-10,S002,P006,Snacks,3,14.26,42.78,292,0
2023-03-10,S002,P005,Dairy,11,27.41,301.51,104,0
2023-03-10,S002,P018,Dairy,6,20.81,124.86,233,0
2023-03-10,S002,P017,Bakery,7,60.88,426.16,182,0
2023-03-10,S002,P002,Dairy,9,25.72,231.48,67,0
2023-03-10,S002,P007,Beverages,13,93.98,1221.74,229,0
2023-03-10,S003,P016,Beverages,15,16.64,249.6,235,1
2023-03-10,S003,P006,Beverages,5,26.26,131.3,252,1
2023-03-10,S003,P011,Dairy,7,59.73,418.11,63,1
2023-03-10,S003,P007,Beverages,4,81.78,327.12,66,0
2023-03-10,S003,P014,Bakery,7,63.25,442.75,120,0
2023-03-10,S003,P020,Bakery,11,52.06,572.66,232,0
2023-03-10,S003,P002,Snacks,14,61.38,859.32,121,0
2023-03-10,S004,P006,Bakery,6,68.24,409.44,114,0
2023-03-10,S004,P001,Snacks,5,24.37,121.85,117,0
2023-03-10,S004,P007,Beverages,11,36.35,399.85,213,0
2023-03-10,S004,P016,Snacks,6,21.66,129.96,279,0
2023-03-10,S004,P005,Dairy,12,47.64,571.68,242,1
2023-03-10,S004,P013,Snacks,12,97.23,1166.76,284,0
2023-03-10,S004,P012,Bakery,13,56.06,728.78,270,0
2023-03-10,S004,P009,Dairy,12,68.41,820.92,210,0
2023-03-10,S005,P014,Beverages,13,31.32,407.16,68,0
2023-03-10,S005,P018,Snacks,11,99.43,1093.73,83,0
2023-03-10,S005,P011,Dairy,6,17.26,103.56,140,0
2023-03-10,S005,P007,Dairy,5,59.23,296.15,109,1
2023-03-10,S005,P005,Bakery,15,20.89,313.35,239,0
2023-03-10,S005,P017,Beverages,7,33.79,236.53,217,0
2023-03-10,S005,P019,Snacks,13,46.15,599.95,132,0
2023-03-10,S005,P012,Snacks,6,55.97,335.82,219,0
2023-03-10,S005,P009,Beverages,10,69.68,696.8,178,1
2023-03-10,S005,P001,Beverages,11,40.77,448.47,129,0
2023-03-11,S001,P008,Beverages,12,69.19,830.28,111,0
2023-03-11,S001,P017,Snacks,9,63.72,573.48,153,0
2023-03-11,S001,P015,Snacks,12,93.33,1119.96,142,1
2023-03-11,S001,P018,Bakery,9,83.45,751.05,136,0
2023-03-11,S001,P012,Bakery,5,51.3,256.5,260,0
2023-03-11,S001,P014,Bakery,7,68.71,480.97,207,1
2023-03-11,S002,P018,Bakery,10,88.03,880.3,129,0
2023-03-11,S002,P007,Beverages,9,12.77,114.93,285,0
2023-03-11,S002,P011,Dairy,16,35.1,561.6,116,1
2023-03-11,S002,P002,Bakery,12,78.3,939.6,117,0
2023-03-11,S002,P014,Beverages,7,58.06,406.42,219,1
2023-03-11,S002,P019,Beverages,12,16.05,192.6,215,1
2023-03-11,S002,P017,Beverages,12,16.03,192.36,51,0
2023-03-11,S002,P020,Beverages,13,39.84,517.92,240,0
2023-03-11,S002,P001,Beverages,9,61.44,552.96,144,0
2023-03-11,S002,P016,Beverages,10,91.68,916.8,295,0
2023-03-11,S002,P013,Beverages,4,67.6,270.4,93,1
2023-03-11,S002,P009,Beverages,13,98.39,1279.07,103,0
2023-03-11,S003,P019,Snacks,9,98.86,889.74,174,0
2023-03-11,S003,P011,Bakery,15,70.11,1051.65,243,0
2023-03-11,S003,P013,Snacks,12,33.97,407.64,169,0
2023-03-11,S003,P012,Bakery,15,46.16,692.4,217,0
2023-03-11,S003,P016,Bakery,13,65.64,853.32,62,0
2023-03-11,S003,P015,Snacks,8,72.76,582.08,52,0
2023-03-11,S003,P014,Snacks,13,36.66,476.58,137,0
2023-03-11,S003,P001,Beverages,7,95.03,665.21,135,1
2023-03-11,S004,P002,Snacks,13,16.48,214.24,156,0
2023-03-11,S004,P017,Dairy,9,58.53,526.77,56,1
2023-03-11,S004,P010,Dairy,10,27.25,272.5,98,1
2023-03-11,S004,P015,Beverages,13,52.58,683.54,270,0
2023-03-11,S004,P011,Bakery,7,62.92,440.44,164,0
2023-03-11,S004,P001,Beverages,7,81.29,569.03,82,0
2023-03-11,S004,P019,Dairy,14,30.85,431.9,140,0
2023-03-11,S004,P006,Dairy,10,72.52,725.2,115,0
2023-03-11,S004,P016,Bakery,9,52.92,476.28,121,0
2023-03-11,S004,P014,Snacks,11,30.07,330.77,62,0
2023-03-11,S004,P012,Beverages,10,74.66,746.6,256,0
2023-03-11,S004,P018,Bakery,12,79.92,959.04,71,0
2023-03-11,S004,P008,Beverages,7,37.09,259.63,119,0
2023-03-11,S005,P012,Beverages,10,37.15,371.5,262,1
2023-03-11,S005,P010,Beverages,8,48.67,389.36,117,0
2023-03-11,S005,P011,Dairy,11,59.48,654.28,72,0
2023-03-11,S005,P008,Beverages,17,46.93,797.81,158,0
2023-03-11,S005,P002,Dairy,13,92.51,1202.63,285,1
2023-03-11,S005,P004,Snacks,12,29.71,356.52,166,0
2023-03-12,S001,P001,Snacks,14,27.73,388.22,255,0
2023-03-12,S001,P015,Bakery,9,31.32,281.88,108,0
2023-03-12,S001,P018,Dairy,10,71.76,717.6,93,0
2023-03-12,S001,P011,Snacks,12,97.75,1173.0,228,0
2023-03-12,S001,P014,Dairy,6,24.83,148.98,236,0
2023-03-12,S001,P009,Beverages,12,83.97,1007.64,173,1
2023-03-12,S001,P020,Dairy,13,37.72,490.36,282,0
2023-03-12,S001,P016,Bakery,11,75.31,828.41,154,0
2023-03-12,S001,P006,Snacks,8,45.13,361.04,173,0
2023-03-12,S002,P014,Dairy,4,14.18,56.72,221,0
2023-03-12,S002,P020,Dairy,8,83.98,671.84,282,0
2023-03-12,S002,P015,Snacks,13,36.88,479.44,148,0
2023-03-12,S002,P016,Bakery,14,63.33,886.62,266,0
2023-03-12,S002,P006,Bakery,20,29.22,584.4,136,1
2023-03-12,S002,P003,Beverages,11,81.2,893.2,237,0
